#Age      [M/H]   OII3727       HdA       HdF       CN1       CN2    Ca4227     G4300       HgA       HgF   HgVA125   HgVA200   HgVA275    Fe4383    Ca4455    Fe4531     C4668     Hbeta   Hbeta_p    OIII_1    OIII_2  OIII_2ne    Fe5015       Mg1       Mg2   Mgb5177    Fe5270    Fe5335    Fe5406    Fe5709    Fe5782    Na5895      TiO1      TiO2
10.0000   -1.31	  1.5824    2.5040	2.0498   -0.0656   -0.0448    0.2965	2.4506    0.2365    1.3082    0.0377	0.0270    0.0206    0.6924    0.1975	1.2682    1.0779    2.3456    2.2664   -0.3862    0.3591    0.0140    1.6900	0.0182    0.0645    1.0355    0.9621	0.7704    0.3929    0.2984    0.1410	1.0111    0.0116    0.0163
11.2202   -1.31	  1.5853    2.2825	1.9366   -0.0619   -0.0415    0.3137	2.5537   -0.0288    1.1717    0.0364	0.0261    0.0199    0.7709    0.2013	1.2834    1.0671    2.2774    2.1999   -0.3793    0.3649    0.0145    1.6970	0.0189    0.0669    1.0818    0.9768	0.7842    0.4048    0.3034    0.1457	1.0493    0.0119    0.0169
12.5893   -1.31	  1.5856    2.1151	1.8466   -0.0594   -0.0394    0.3288	2.6670   -0.2557    1.0569    0.0353	0.0253    0.0193    0.8220    0.2067	1.3117    1.0261    2.2264    2.1506   -0.3642    0.3784    0.0149    1.7233	0.0186    0.0690    1.1373    0.9866	0.7918    0.4102    0.3048    0.1456	1.0756    0.0121    0.0179
14.1254   -1.31	  1.5436    1.9883	1.7924   -0.0578   -0.0380    0.3419	2.7155   -0.4074    0.9949    0.0350	0.0251    0.0191    0.8793    0.2033	1.3170    0.9365    2.1993    2.1191   -0.3429    0.3846    0.0152    1.7185	0.0182    0.0701    1.1647    0.9891	0.7996    0.4145    0.3064    0.1512	1.1048    0.0124    0.0181
15.8489   -1.31	  1.6143    1.9120	1.7678   -0.0571   -0.0373    0.3615	2.7413   -0.4870    0.9560    0.0348	0.0250    0.0191    0.9215    0.2050	1.3125    0.9085    2.1902    2.1077   -0.3365    0.3812    0.0155    1.7015	0.0185    0.0730    1.2415    0.9979	0.8086    0.4175    0.3040    0.1479	1.1226    0.0122    0.0179
17.7828   -1.31	  1.8188    2.6145	2.1809   -0.0706   -0.0489    0.3447	2.4415    0.2444    1.3416    0.0391	0.0281    0.0215    0.7551    0.1909	1.2426    0.8821    2.3828    2.2946   -0.3414    0.3631    0.0152    1.6383	0.0185    0.0717    1.2328    0.9738	0.7906    0.4110    0.2949    0.1431	1.1040    0.0117    0.0175
00.0631   -0.71	  2.0451    5.9564	4.4461   -0.1139   -0.0746    0.0652   -0.9668    5.7356    4.4439    0.0801	0.0566    0.0424   -0.1223    0.3116	0.4508    0.3724    4.4652    4.1133   -0.3630    0.2562    0.0034    1.2008	0.0167    0.0359    0.3613    0.4616	0.4724    0.2812    0.2277    0.2019	0.8229    0.0088    0.0122
00.0708   -0.71	  2.0820    6.0721	4.5063   -0.1164   -0.0768    0.0697   -0.9859    5.8234    4.4771    0.0801	0.0565    0.0423   -0.1882    0.2961	0.4672    0.3326    4.4810    4.1413   -0.3701    0.2343    0.0029    1.1616	0.0165    0.0365    0.3850    0.4654	0.4626    0.2814    0.2256    0.2009	0.8011    0.0079    0.0103
00.0794   -0.71	  2.1414    6.2339	4.5886   -0.1203   -0.0804    0.0666   -1.0149    5.9776    4.5453    0.0810	0.0572    0.0428   -0.2791    0.2702	0.4499    0.2887    4.5339    4.1996   -0.3699    0.2149    0.0024    1.1099	0.0153    0.0349    0.3795    0.4385	0.4433    0.2622    0.2072    0.1850	0.7763    0.0079    0.0097
00.0891   -0.71	  2.2640    6.4557	4.7380   -0.1254   -0.0847    0.0675   -1.0449    6.1773    4.6964    0.0839	0.0593    0.0444   -0.2888    0.2491	0.4672    0.2973    4.6870    4.3360   -0.3726    0.2156    0.0027    1.1209	0.0150    0.0358    0.3920    0.4509	0.4501    0.2716    0.2111    0.1939	0.7757    0.0078    0.0092
00.1000   -0.71	  2.3456    6.6026	4.8123   -0.1292   -0.0887    0.0691   -1.0329    6.2856    4.7494    0.0845	0.0597    0.0447   -0.3609    0.2283	0.4969    0.3176    4.7340    4.3925   -0.3874    0.2119    0.0031    1.1319	0.0139    0.0361    0.4117    0.4632	0.4467    0.2740    0.2157    0.2000	0.7479    0.0079    0.0076
00.1122   -0.71	  2.3301    6.6477	4.8332   -0.1307   -0.0905    0.0694   -0.9748    6.2544    4.7616    0.0847	0.0597    0.0446   -0.3411    0.2244	0.5557    0.4163    4.7571    4.4167   -0.3349    0.2798    0.0047    1.2876	0.0136    0.0410    0.4710    0.5158	0.5003    0.3193    0.2255    0.2186	0.8176    0.0152    0.0225
00.1259   -0.71	  2.4181    6.7043	4.8657   -0.1308   -0.0896    0.0985   -0.8280    6.0467    4.7203    0.0860	0.0608    0.0457   -0.1485    0.2706	0.7657    0.8968    4.6695    4.3642   -0.0722    0.5768    0.0114    1.9329	0.0178    0.0681    0.8265    0.7737	0.7486    0.5556    0.2983    0.3235	1.3605    0.0426    0.0872
00.1413   -0.71	  2.3768    6.8032	4.8868   -0.1342   -0.0932    0.0982   -0.8420    6.1376    4.7168    0.0849	0.0601    0.0451   -0.2862    0.2450	0.7479    0.8066    4.6649    4.3808   -0.1017    0.5406    0.0105    1.8604	0.0160    0.0649    0.8049    0.7365	0.7115    0.5219    0.2727    0.3054	1.2958    0.0422    0.0843
00.1585   -0.71	  2.3396    6.9347	4.9522   -0.1374   -0.0963    0.1014   -0.8526    6.2635    4.7937    0.0866	0.0613    0.0460   -0.3160    0.2340	0.7391    0.7555    4.7333    4.4416   -0.1305    0.4988    0.0094    1.7742	0.0153    0.0610    0.7664    0.7182	0.6875    0.4906    0.2591    0.2800	1.2549    0.0390    0.0776
00.1778   -0.71	  2.3298    7.1111	5.0567   -0.1420   -0.1006    0.0985   -0.8872    6.4565    4.9194    0.0888	0.0628    0.0471   -0.3684    0.2047	0.7120    0.6277    4.8603    4.5464   -0.1518    0.4514    0.0081    1.6573	0.0141    0.0568    0.7299    0.6738	0.6517    0.4516    0.2342    0.2555	1.1856    0.0366    0.0715
00.1995   -0.71	  2.3572    7.0490	5.0273   -0.1412   -0.0999    0.0937   -0.7699    6.3399    4.8889    0.0894	0.0634    0.0476   -0.3169    0.1873	0.7171    0.5745    4.8638    4.5367   -0.1829    0.4174    0.0070    1.5909	0.0133    0.0520    0.6830    0.6533	0.6267    0.4170    0.2234    0.2309	1.1363    0.0323    0.0625
00.2239   -0.71	  2.3594    7.2894	5.1507   -0.1466   -0.1051    0.0878   -0.7772    6.5591    5.0053    0.0914	0.0648    0.0488   -0.3878    0.1791	0.7325    0.5882    4.9719    4.6383   -0.2417    0.3892    0.0067    1.5706	0.0132    0.0503    0.6559    0.6460	0.6102    0.3939    0.2196    0.2166	1.0869    0.0300    0.0557
00.2512   -0.71	  2.5200    7.6993	5.3540   -0.1565   -0.1144    0.0963   -0.8738    6.9667    5.2189    0.0953	0.0679    0.0512   -0.5368    0.1606	0.7258    0.4671    5.1266    4.7931   -0.2951    0.3448    0.0063    1.4904	0.0109    0.0462    0.6302    0.6282	0.5878    0.3619    0.2155    0.1986	1.0228    0.0255    0.0462
00.2818   -0.71	  2.6146    7.8093	5.4123   -0.1595   -0.1172    0.1031   -0.8277    7.0341    5.2530    0.0959	0.0684    0.0517   -0.5637    0.1438	0.7513    0.4467    5.1362    4.8063   -0.2907    0.3490    0.0066    1.5113	0.0106    0.0475    0.6605    0.6298	0.5869    0.3611    0.2157    0.1833	1.0168    0.0256    0.0458
00.3162   -0.71	  2.6799    7.8765	5.4379   -0.1608   -0.1184    0.1085   -0.7439    7.0189    5.2544    0.0967	0.0691    0.0523   -0.5607    0.1469	0.8170    0.5111    5.1558    4.8326   -0.3171    0.3801    0.0078    1.6369	0.0109    0.0495    0.6712    0.6780	0.6104    0.3858    0.2296    0.1921	1.0549    0.0258    0.0463
00.3548   -0.71	  2.7456    8.1746	5.5847   -0.1679   -0.1250    0.1124   -0.8165    7.3287    5.4041    0.0991	0.0709    0.0537   -0.6965    0.1460	0.8411    0.6066    5.2891    4.9717   -0.3267    0.4016    0.0087    1.7075	0.0119    0.0520    0.6862    0.7104	0.6350    0.4040    0.2357    0.2020	1.0706    0.0265    0.0478
00.3981   -0.71	  2.6667    8.2531	5.6029   -0.1691   -0.1258    0.1027   -0.7616    7.3678    5.4017    0.0996	0.0715    0.0544   -0.7266    0.1425	0.8552    0.6656    5.2818    4.9710   -0.3611    0.3898    0.0091    1.6944	0.0131    0.0539    0.7101    0.7189	0.6429    0.4087    0.2451    0.2072	1.0642    0.0254    0.0452
00.4467   -0.71	  2.6940    8.6644	5.8141   -0.1782   -0.1342    0.1000   -0.8300    7.7191    5.5679    0.1026	0.0739    0.0565   -0.8418    0.1380	0.8523    0.7376    5.3746    5.0705   -0.3803    0.3724    0.0094    1.6529	0.0127    0.0552    0.7751    0.7190	0.6487    0.4120    0.2437    0.2053	1.0702    0.0262    0.0463
00.5012   -0.71	  2.6717    8.7751	5.8549   -0.1811   -0.1367    0.1190   -0.7582    7.7788    5.5779    0.1037	0.0750    0.0576   -0.8749    0.1417	0.9141    0.8221    5.3535    5.0653   -0.3852    0.3784    0.0097    1.6942	0.0115    0.0558    0.8117    0.7651	0.6715    0.4171    0.2480    0.2023	1.0838    0.0264    0.0473
00.5623   -0.71	  2.5946    8.6678	5.7646   -0.1795   -0.1364    0.1256   -0.6565    7.5971    5.4726    0.1012	0.0732    0.0562   -0.7939    0.1545	0.9574    0.8974    5.2761    4.9969   -0.3771    0.4129    0.0103    1.8039	0.0113    0.0579    0.8688    0.7824	0.6879    0.4229    0.2381    0.2014	1.0918    0.0276    0.0493
00.6310   -0.71	  2.5705    8.7924	5.7840   -0.1835   -0.1410    0.1401   -0.6203    7.6484    5.4648    0.1005	0.0728    0.0560   -0.8401    0.1622	0.9812    0.9370    5.2213    4.9649   -0.3899    0.4134    0.0105    1.8413	0.0106    0.0591    0.9270    0.8143	0.7099    0.4343    0.2471    0.2077	1.1101    0.0276    0.0501
00.7079   -0.71	  2.5376    8.9357	5.8061   -0.1892   -0.1472    0.1546   -0.6206    7.7495    5.4628    0.0997	0.0723    0.0557   -0.9431    0.1612	0.9931    1.0136    5.1621    4.9280   -0.3935    0.3994    0.0103    1.8300	0.0109    0.0602    0.9664    0.8265	0.7165    0.4350    0.2496    0.2034	1.1192    0.0278    0.0507
00.7943   -0.71	  2.2403    8.5937	5.5011   -0.1816   -0.1415    0.1483   -0.3202    7.2803    5.1456    0.0933	0.0677    0.0522   -0.8990    0.1985	1.0523    1.1305    4.9243    4.7307   -0.4049    0.4204    0.0112    1.9224	0.0105    0.0618    0.9804    0.8659	0.7402    0.4529    0.2527    0.2206	1.1390    0.0286    0.0510
00.8913   -0.71	  2.0882    8.2149	5.2440   -0.1741   -0.1352    0.1724   -0.0866    6.7998    4.8476    0.0891	0.0649    0.0502   -0.8113    0.2091	1.0901    1.2705    4.6896    4.5258   -0.3859    0.4345    0.0114    1.9798	0.0106    0.0646    1.0629    0.8991	0.7809    0.4597    0.2591    0.2204	1.1588    0.0289    0.0523
01.0000   -0.71	  2.1631    7.6698	4.9577   -0.1621   -0.1246    0.1914	0.1193    6.2121    4.5394    0.0841	0.0611    0.0472   -0.6246    0.2133	1.1292    1.3684    4.4636    4.3148   -0.3607    0.4456    0.0121    1.9967	0.0122    0.0677    1.1068    0.9266	0.8024    0.4695    0.2669    0.2204	1.1614    0.0291    0.0522
01.1220   -0.71	  1.9206    6.9156	4.5051   -0.1466   -0.1115    0.2040	0.4963    5.3457    4.0687    0.0770	0.0560    0.0433   -0.3847    0.2466	1.2260    1.5168    4.1666    4.0411   -0.3511    0.4859    0.0134    2.1270	0.0135    0.0711    1.1583    0.9769	0.8336    0.4875    0.2750    0.2219	1.1811    0.0290    0.0515
01.2589   -0.71	  1.9051    6.2435	4.1416   -0.1321   -0.0987    0.2266	0.9091    4.4698    3.6125    0.0707	0.0514    0.0397   -0.0927    0.2660	1.3392    1.6232    3.8624    3.7621   -0.3275    0.5277    0.0147    2.2594	0.0164    0.0768    1.2451    1.0446	0.8793    0.5217    0.3133    0.2415	1.2324    0.0277    0.0494
01.4125   -0.71	  1.6238    5.3271	3.6102   -0.1090   -0.0779    0.2274	1.6068    3.1826    2.9368    0.0620	0.0452    0.0350    0.2894    0.3147	1.5021    1.7955    3.4662    3.4016   -0.3710    0.5640    0.0155    2.4677	0.0200    0.0815    1.2734    1.1465	0.9530    0.5697    0.3726    0.2703	1.2636    0.0253    0.0454
01.5849   -0.71	  1.9428    5.5612	3.7444   -0.1188   -0.0869    0.2917	1.3491    3.4872    3.1093    0.0640	0.0466    0.0361    0.2619    0.3193	1.5297    1.8518    3.5267    3.4684   -0.3223    0.6118    0.0173    2.5411	0.0215    0.0894    1.4183    1.1788	0.9853    0.6064    0.3798    0.2857	1.3362    0.0289    0.0533
01.7783   -0.71	  1.8881    5.2422	3.5554   -0.1137   -0.0831    0.3049	1.5405    3.0764    2.8867    0.0608	0.0442    0.0342    0.3557    0.3217	1.5591    1.8108    3.4104    3.3610   -0.3573    0.5835    0.0171    2.5111	0.0232    0.0905    1.4435    1.1925	0.9815    0.5994    0.3923    0.2851	1.3647    0.0266    0.0492
01.9953   -0.71	  1.8245    4.5933	3.1917   -0.1021   -0.0736    0.3299	1.9114    2.2724    2.4623    0.0553	0.0403    0.0312    0.5693    0.3474	1.6364    1.8521    3.1672    3.1328   -0.3460    0.6050    0.0182    2.5815	0.0256    0.0951    1.5122    1.2490	1.0253    0.6289    0.4238    0.2946	1.4099    0.0250    0.0477
02.2387   -0.71	  1.7477    3.9694	2.8455   -0.0899   -0.0629    0.3586	2.2558    1.5181    2.0809    0.0510	0.0372    0.0289    0.8025    0.3770	1.7326    1.9791    2.9690    2.9512   -0.3559    0.6328    0.0194    2.6900	0.0277    0.0996    1.5759    1.3114	1.0660    0.6536    0.4449    0.3037	1.4354    0.0250    0.0476
02.5119   -0.71	  1.7210    3.1121	2.4025   -0.0733   -0.0484    0.3831	2.6439    0.5490    1.6041    0.0458	0.0334    0.0259    1.0869    0.3985	1.8087    2.0375    2.7524    2.7416   -0.3467    0.6585    0.0204    2.7805	0.0284    0.1024    1.6411    1.3533	1.0880    0.6699    0.4565    0.3072	1.4671    0.0245    0.0468
02.8184   -0.71	  1.6790    2.7927	2.2148   -0.0674   -0.0435    0.3917	2.8109    0.1782    1.4010    0.0434	0.0317    0.0246    1.1723    0.4054	1.8437    2.0870    2.6467    2.6470   -0.3698    0.6473    0.0208    2.7757	0.0299    0.1041    1.6579    1.3724	1.1044    0.6774    0.4652    0.3148	1.4884    0.0240    0.0457
03.1623   -0.71	  1.6047    2.3513	1.9739   -0.0583   -0.0355    0.3968	2.9971   -0.2707    1.1741    0.0411	0.0300    0.0233    1.2635    0.4171	1.8819    2.1188    2.5460    2.5489   -0.3562    0.6695    0.0217    2.8295	0.0304    0.1048    1.6575    1.3823	1.1111    0.6822    0.4728    0.3139	1.4997    0.0241    0.0458
03.5481   -0.71	  1.5939    2.2272	1.9187   -0.0569   -0.0347    0.3989	3.0757   -0.4531    1.0812    0.0401	0.0293    0.0227    1.3050    0.4136	1.8760    2.1031    2.4960    2.5000   -0.3787    0.6457    0.0213    2.7834	0.0315    0.1053    1.6537    1.3802	1.1066    0.6802    0.4708    0.3134	1.5199    0.0235    0.0435
03.9811   -0.71	  1.5820    1.9944	1.8057   -0.0525   -0.0307    0.4096	3.1424   -0.7143    0.9461    0.0387	0.0283    0.0220    1.3719    0.4123	1.8836    2.1382    2.4177    2.4220   -0.3605    0.6506    0.0216    2.7754	0.0334    0.1077    1.6822    1.3766	1.1121    0.6865    0.4731    0.3176	1.5336    0.0242    0.0447
04.4668   -0.71	  1.5723    1.6530	1.6225   -0.0482   -0.0274    0.4323	3.3530   -1.1623    0.7274    0.0366	0.0268    0.0209    1.5010    0.4287	1.9240    2.1911    2.3283    2.3409   -0.3569    0.6642    0.0226    2.8184	0.0342    0.1110    1.7388    1.4150	1.1340    0.7026    0.4766    0.3211	1.5641    0.0251    0.0459
05.0119   -0.71	  1.5957    1.4194	1.5019   -0.0443   -0.0243    0.4416	3.5009   -1.4839    0.5680    0.0350	0.0257    0.0200    1.5775    0.4390	1.9609    2.2654    2.2588    2.2726   -0.3377    0.6796    0.0234    2.8391	0.0359    0.1133    1.7650    1.4276	1.1514    0.7153    0.4731    0.3271	1.6209    0.0259    0.0479
05.6234   -0.71	  1.6682    1.1318	1.3503   -0.0407   -0.0216    0.4604	3.6652   -1.8551    0.3765    0.0331	0.0242    0.0189    1.6821    0.4432	1.9791    2.3095    2.1772    2.1938   -0.3616    0.6636    0.0237    2.8119	0.0386    0.1163    1.8044    1.4468	1.1581    0.7200    0.4785    0.3241	1.6404    0.0252    0.0456
06.3096   -0.71	  1.5960    1.0082	1.2844   -0.0384   -0.0193    0.4710	3.7393   -2.0005    0.2976    0.0326	0.0239    0.0187    1.7159    0.4522	2.0036    2.3283    2.1314    2.1507   -0.3238    0.6894    0.0241    2.8439	0.0392    0.1186    1.8362    1.4547	1.1702    0.7280    0.4839    0.3261	1.6534    0.0261    0.0483
07.0795   -0.71	  1.6173    0.8285	1.1811   -0.0358   -0.0169    0.4840	3.8644   -2.2643    0.1621    0.0312	0.0230    0.0180    1.7971    0.4600	2.0311    2.4090    2.0798    2.1061   -0.3135    0.6999    0.0245    2.8705	0.0410    0.1216    1.8732    1.4843	1.1890    0.7491    0.4868    0.3340	1.7135    0.0268    0.0501
07.9433   -0.71	  1.6701    0.6614	1.1074   -0.0339   -0.0155    0.5017	3.9691   -2.4979    0.0438    0.0301	0.0222    0.0174    1.8671    0.4691	2.0501    2.4109    2.0207    2.0522   -0.3285    0.6981    0.0245    2.8712	0.0426    0.1247    1.9171    1.5018	1.2054    0.7577    0.4931    0.3387	1.7399    0.0265    0.0498
08.9125   -0.71	  1.7092    0.4863	1.0186   -0.0327   -0.0148    0.5253	4.0942   -2.7695   -0.0926    0.0290	0.0215    0.0169    1.9472    0.4771	2.0869    2.4477    1.9680    2.0042   -0.3236    0.7087    0.0250    2.8915	0.0441    0.1287    1.9866    1.5173	1.2188    0.7651    0.4947    0.3418	1.7709    0.0273    0.0512
10.0000   -0.71	  1.7859    0.3049	0.9157   -0.0314   -0.0138    0.5417	4.2331   -3.0361   -0.2390    0.0278	0.0207    0.0163    2.0186    0.4815	2.1086    2.4752    1.9135    1.9524   -0.3191    0.7178    0.0255    2.9158	0.0456    0.1313    2.0239    1.5273	1.2330    0.7731    0.4958    0.3411	1.8133    0.0274    0.0515
11.2202   -0.71	  1.7980    0.0926	0.8068   -0.0296   -0.0125    0.5611	4.4060   -3.3566   -0.4090    0.0264	0.0197    0.0156    2.0863    0.4861	2.1389    2.4977    1.8505    1.8938   -0.3167    0.7267    0.0258    2.9370	0.0474    0.1353    2.0772    1.5382	1.2443    0.7776    0.5028    0.3383	1.8460    0.0273    0.0509
12.5893   -0.71	  1.9125   -0.1236	0.6928   -0.0266   -0.0095    0.5803	4.5426   -3.6606   -0.5578    0.0253	0.0189    0.0151    2.2135    0.4998	2.1803    2.5539    1.8036    1.8526   -0.3334    0.7366    0.0262    2.9827	0.0496    0.1396    2.1211    1.5827	1.2774    0.8028    0.5135    0.3441	1.8984    0.0283    0.0533
14.1254   -0.71	  1.7987   -0.2159	0.6468   -0.0254   -0.0079    0.6000	4.5938   -3.7389   -0.6071    0.0247	0.0185    0.0147    2.2397    0.5061	2.2056    2.5800    1.7825    1.8336   -0.2986    0.7573    0.0268    3.0036	0.0511    0.1431    2.1793    1.5874	1.2871    0.8065    0.5089    0.3410	1.9477    0.0280    0.0527
15.8489   -0.71	  1.9282   -0.3223	0.5915   -0.0232   -0.0058    0.6078	4.6206   -3.8971   -0.6599    0.0249	0.0187    0.0149    2.3394    0.5134	2.2506    2.6134    1.7560    1.8125   -0.3471    0.7537    0.0270    3.0353	0.0531    0.1447    2.1659    1.6384	1.3387    0.8459    0.5241    0.3626	2.0694    0.0277    0.0517
17.7828   -0.71	  2.0486   -0.4307	0.5852   -0.0218   -0.0037    0.6505	4.6272   -3.9919   -0.6881    0.0247	0.0186    0.0149    2.4494    0.5226	2.2680    2.5763    1.7542    1.8112   -0.3632    0.7558    0.0281    3.0620	0.0550    0.1517    2.3113    1.6778	1.3501    0.8460    0.5395    0.3588	2.0554    0.0264    0.0502
00.0631   -0.40	  1.9235    5.9339	4.4369   -0.1128   -0.0733    0.0808   -0.9791    5.6777    4.4538    0.0804	0.0567    0.0423   -0.0443    0.3236	0.5236    0.4296    4.5166    4.1658   -0.3819    0.3013    0.0032    1.3532	0.0190    0.0427    0.4042    0.5438	0.5651    0.3485    0.2545    0.2496	0.9888    0.0151    0.0263
00.0708   -0.40	  2.1378    6.0860	4.5171   -0.1168   -0.0774    0.0848   -1.0011    5.8017    4.5126    0.0806	0.0567    0.0423   -0.0935    0.3223	0.5540    0.4826    4.5642    4.2223   -0.3885    0.2975    0.0036    1.3587	0.0193    0.0442    0.4228    0.5531	0.5743    0.3526    0.2524    0.2519	0.9807    0.0160    0.0274
00.0794   -0.40	  2.1246    6.4068	4.6824   -0.1241   -0.0839    0.0879   -1.0430    6.0988    4.6585    0.0830	0.0585    0.0438   -0.2474    0.2877	0.5697    0.4541    4.6839    4.3547   -0.4023    0.2816    0.0032    1.3429	0.0178    0.0426    0.4248    0.5522	0.5654    0.3449    0.2512    0.2418	0.9488    0.0153    0.0258
00.0891   -0.40	  2.1066    6.3927	4.6916   -0.1248   -0.0850    0.0882   -0.9834    6.0608    4.6749    0.0835	0.0588    0.0438   -0.2379    0.2444	0.5698    0.4440    4.7226    4.3763   -0.3842    0.2674    0.0028    1.3015	0.0168    0.0412    0.4135    0.5430	0.5492    0.3297    0.2436    0.2290	0.8962    0.0142    0.0221
00.1000   -0.40	  2.2947    6.5829	4.8180   -0.1287   -0.0878    0.0909   -1.0041    6.2202    4.8008    0.0869	0.0613    0.0459   -0.1869    0.2621	0.5980    0.5144    4.8486    4.4839   -0.4312    0.2777    0.0033    1.3732	0.0161    0.0416    0.4250    0.5732	0.5651    0.3382    0.2587    0.2349	0.9020    0.0146    0.0222
00.1122   -0.40	  2.3828    6.9335	5.0006   -0.1369   -0.0951    0.0869   -1.0877    6.5441    4.9441    0.0888	0.0627    0.0470   -0.3720    0.2181	0.5856    0.4042    4.9583    4.6102   -0.4456    0.2434    0.0027    1.2999	0.0152    0.0409    0.4397    0.5472	0.5423    0.3325    0.2454    0.2301	0.8895    0.0142    0.0203
00.1259   -0.40	  2.6119    7.1334	5.0954   -0.1421   -0.1000    0.1251   -1.0685    6.6398    5.0115    0.0902	0.0639    0.0479   -0.3840    0.2409	0.6868    0.6603    5.0052    4.6785   -0.2816    0.4187    0.0056    1.7062	0.0150    0.0525    0.7137    0.6622	0.6350    0.3850    0.2249    0.2435	1.2275    0.0352    0.0692
00.1413   -0.40	  2.5189    7.0799	5.0835   -0.1410   -0.0991    0.1118   -0.9658    6.5407    5.0018    0.0910	0.0644    0.0484   -0.3409    0.2171	0.6856    0.5705    5.0304    4.6810   -0.3036    0.3904    0.0055    1.6389	0.0153    0.0515    0.6888    0.6432	0.6097    0.3732    0.2150    0.2289	1.1334    0.0324    0.0616
00.1585   -0.40	  2.4546    7.2774	5.1893   -0.1450   -0.1026    0.0918   -0.8879    6.6798    5.0953    0.0938	0.0667    0.0503   -0.3671    0.2043	0.7129    0.5660    5.0993    4.7430   -0.2999    0.3799    0.0055    1.6200	0.0152    0.0494    0.6608    0.6444	0.6206    0.3775    0.2288    0.2301	1.1044    0.0286    0.0533
00.1778   -0.40	  2.7115    7.7040	5.4311   -0.1558   -0.1123    0.0963   -0.9598    7.0860    5.3463    0.0989	0.0704    0.0532   -0.4438    0.1889	0.7485    0.4288    5.3091    4.9409   -0.3672    0.3500    0.0057    1.6113	0.0130    0.0471    0.6454    0.6401	0.6068    0.3569    0.2376    0.2134	1.0667    0.0252    0.0463
00.1995   -0.40	  2.7338    7.9149	5.5503   -0.1600   -0.1154    0.0871   -0.8555    7.1950    5.4293    0.1022	0.0731    0.0554   -0.4529    0.1798	0.7903    0.4944    5.3931    5.0247   -0.4339    0.3501    0.0062    1.6855	0.0142    0.0476    0.6294    0.6727	0.6174    0.3715    0.2630    0.2180	1.0494    0.0221    0.0398
00.2239   -0.40	  2.8346    8.1302	5.6741   -0.1646   -0.1194    0.0858   -0.8442    7.3621    5.5212    0.1042	0.0746    0.0567   -0.5220    0.1557	0.7978    0.5429    5.4744    5.1071   -0.4500    0.3360    0.0063    1.6670	0.0142    0.0476    0.6460    0.6866	0.6180    0.3755    0.2724    0.2158	1.0203    0.0208    0.0367
00.2512   -0.40	  2.8973    8.4636	5.8615   -0.1719   -0.1256    0.0908   -0.9142    7.6843    5.6797    0.1074	0.0772    0.0588   -0.6287    0.1427	0.7919    0.5513    5.5906    5.2212   -0.4828    0.3187    0.0067    1.6385	0.0143    0.0494    0.6895    0.6982	0.6173    0.3795    0.2816    0.2150	0.9974    0.0197    0.0342
00.2818   -0.40	  2.9576    8.7254	5.9908   -0.1779   -0.1305    0.0891   -1.0117    7.9911    5.8151    0.1102	0.0794    0.0607   -0.7704    0.1406	0.7827    0.5573    5.7004    5.3285   -0.4863    0.3045    0.0070    1.5787	0.0151    0.0504    0.6892    0.6899	0.6151    0.3865    0.2734    0.2174	0.9695    0.0181    0.0310
00.3162   -0.40	  2.9333    8.8036	5.9902   -0.1804   -0.1336    0.0909   -1.0017    8.0553    5.8263    0.1096	0.0789    0.0603   -0.8074    0.1439	0.8174    0.6551    5.7120    5.3538   -0.5058    0.3223    0.0081    1.6400	0.0162    0.0534    0.7055    0.7264	0.6377    0.4039    0.2735    0.2232	0.9859    0.0186    0.0317
00.3548   -0.40	  2.9597    9.0999	6.1357   -0.1877   -0.1403    0.0967   -1.0104    8.2651    5.9219    0.1119	0.0809    0.0621   -0.8881    0.1304	0.8292    0.6829    5.7598    5.4071   -0.5204    0.3125    0.0079    1.6293	0.0151    0.0537    0.7752    0.7380	0.6489    0.4040    0.2783    0.2193	0.9911    0.0188    0.0326
00.3981   -0.40	  2.9817    9.3860	6.2778   -0.1938   -0.1454    0.1061   -1.0377    8.5350    6.0654    0.1154	0.0836    0.0643   -0.9740    0.1182	0.8603    0.7922    5.8812    5.5262   -0.5564    0.3059    0.0084    1.6196	0.0152    0.0549    0.7807    0.7574	0.6659    0.3904    0.2651    0.2093	1.0031    0.0204    0.0340
00.4467   -0.40	  2.8870    9.4770	6.2951   -0.1959   -0.1488    0.1116   -1.0107    8.5682    6.0564    0.1138	0.0825    0.0634   -0.9675    0.1257	0.9070    0.8554    5.8414    5.5008   -0.5510    0.3201    0.0083    1.6767	0.0146    0.0551    0.8040    0.7815	0.6742    0.4101    0.2643    0.2204	1.0260    0.0196    0.0334
00.5012   -0.40	  2.8955    9.4294	6.1868   -0.1974   -0.1518    0.1223   -0.8889    8.4325    5.9310    0.1100	0.0797    0.0613   -1.0054    0.1332	0.9472    0.9603    5.7088    5.4011   -0.5815    0.3262    0.0088    1.7571	0.0143    0.0560    0.8297    0.8103	0.7000    0.4038    0.2749    0.2181	1.0380    0.0207    0.0347
00.5623   -0.40	  2.7073    9.4663	6.1168   -0.1991   -0.1543    0.1346   -0.7534    8.3933    5.8687    0.1089	0.0791    0.0610   -1.0111    0.1710	1.0447    1.0864    5.6116    5.3385   -0.6076    0.3442    0.0093    1.8654	0.0121    0.0554    0.8456    0.8747	0.7360    0.4298    0.2822    0.2351	1.0703    0.0208    0.0352
